"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-02","1.7",",,W",,,"21.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","16.1",",,W",,,"  260",",,W","  220",",,W","5.4",",,W","11.2",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-03","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","14.4",",,W",,,"  280",",,W","  270",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-04","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,"  250",",,W","  240",",,W","5.4",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-05","2.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","17.8",",,W",,,"  230",",,W","  240",",,W","6.3",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-06","2.1",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,"   50",",,W","  270",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-07","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","18.9",",,W",,,"   60",",,W","   20",",,W","3.6",",,W","5.8",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-08","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","17.2",",,W",,,"   50",",,W","   60",",,W","7.2",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-09","2.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,"   60",",,W","  130",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-10","3.0",",,W",,,"15.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","15.6",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-11","2.8",",,W",,,"11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W",,,"  300",",,W","  280",",,W","6.7",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-12","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","15.0",",,W",,,"  140",",,W","  160",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-13","2.6",",,W",,,"15.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","12.8",",,W",,,"   50",",,W","   50",",,W","9.8",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-14","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","14.4",",,W",,,"  270",",,W","  290",",,W","7.6",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-15","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","15.6",",,W",,,"  220",",,W","  220",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-16","2.3",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","18.3",",,W",,,"  230",",,W","  220",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-17","0.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","20.6",",,W",,,"   30",",,W","   40",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-18","0.8",",,W",,,"20.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","19.4",",,W",,,"   60",",,W","  160",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-19","1.3",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","18.9",",,W",,,"   70",",,W","  140",",,W","3.6",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-20","1.4",",,W",,,"10.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","18.3",",,W",,,"  240",",,W","  230",",,W","3.6",",,W","6.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-21","2.3",",,W",,,"13.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","18.3",",,W",,,"  300",",,W","  290",",,W","6.7",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-22","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","16.1",",,W",,,"  300",",,W","  300",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-23","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","17.8",",,W",,,"  280",",,W","  210",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-24","0.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","19.4",",,W",,,"  200",",,W","  230",",,W","3.6",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-25","0.9",",,W",,,"21.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","22.2",",,W",,,"  270",",,W","  250",",,W","3.6",",,W","5.4",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-26","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.2",",,W",,,"  250",",,W","  220",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-27","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","21.7",",,W",,,"  230",",,W","  300",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-28","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","22.8",",,W",,,"  210",",,W","  220",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-29","2.1",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.8",",,W","22.2",",,W",,,"  230",",,W","  220",",,W","6.3",",,W","9.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-30","2.3",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.6",",,W",,,"  330",",,W","  360",",,W","9.4",",,W","16.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-01","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","18.3",",,W",,,"  280",",,W","   60",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-02","1.1",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.7",",,W",,,"  270",",,W","  330",",,W","4.0",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-03","0.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","23.9",",,W",,,"   60",",,W","   70",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-04","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","23.3",",,W",,,"  150",",,W","  160",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-05","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","22.2",",,W",,,"  140",",,W","  150",",,W","4.0",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-06","1.5",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","24.4",",,W",,,"  220",",,W","  230",",,W","4.5",",,W","7.6",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-07","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","22.2",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-08","1.2",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","20.0",",,W",,,"   50",",,W","   70",",,W","3.6",",,W","4.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-09","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","20.6",",,W",,,"  240",",,W","  250",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-10","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","23.3",",,W",,,"  240",",,W","  230",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-11","2.0",",,W",,,"20.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.8",",,W",,,"  150",",,W","  130",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-12","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.2",",,W",,,"  300",",,W","  300",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-13","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.1",",,W",,,"  280",",,W","  310",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-14","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","24.4",",,W",,,"  270",",,W","  260",",,W","5.8",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-15","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","20.0",",,W",,,"  290",",,W","  290",",,W","4.0",",,W","6.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-16","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.8",",,W","22.2",",,W",,,"  230",",,W","  230",",,W","4.5",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-17","1.6",",,W",,,"46.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","22.8",",,W",,,"  290",",,W","  300",",,W","6.3",",,W","12.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-18","2.2",",,W",,,"13.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","21.7",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-19","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.8",",,W","21.7",",,W",,,"  240",",,W","  230",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-20","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"35.0",",,W","27.8",",,W",,,"  230",",,W","  240",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-21","2.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"35.0",",,W","26.7",",,W",,,"  280",",,W","  240",",,W","6.3",",,W","9.4",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-22","1.2",",,W",,,"42.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.2",",,W",,,"   10",",,W","  340",",,W","6.3",",,W","11.2",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-23","1.8",",,W",,,"13.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","19.4",",,W",,,"  360",",,W","   10",",,W","5.4",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-24","1.3",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","19.4",",,W",,,"   60",",,W","   50",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-25","0.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.1",",,W",,,"   50",",,W","   50",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-26","0.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","20.6",",,W",,,"   50",",,W","   50",",,W","4.0",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-27","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","22.2",",,W",,,"  220",",,W","  220",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-28","2.4",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.7",",,W",,,"  280",",,W","  290",",,W","5.8",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-29","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.8",",,W",,,"  250",",,W","  250",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-30","1.5",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","25.6",",,W",,,"  230",",,W","  220",",,W","5.4",",,W","8.5",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-07-31","1.3",",,W",,,"9.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","21.1",",,W",,,"  280",",,W","  250",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-01","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","21.1",",,W",,,"   20",",,W","   30",",,W","4.0",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-02","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","22.8",",,W",,,"  140",",,W","  160",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-03","1.6",",,W",,,"5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","20.0",",,W",,,"  360",",,W","  340",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-04","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","20.6",",,W",,,"   40",",,W","   30",",,W","5.4",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-05","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","21.1",",,W",,,"  120",",,W","  150",",,W","5.8",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-06","1.4",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","21.7",",,W",,,"  140",",,W","  140",",,W","4.0",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-07","1.2",",,W",,,"30.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","20.6",",,W",,,"  270",",,W","  250",",,W","5.8",",,W","10.3",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-08","2.1",",,W",,,"5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","19.4",",,W",,,"  300",",,W","  300",",,W","7.2",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-09","1.6",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,"  300",",,W","  320",",,W","6.3",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-08-10","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","18.9",",,W",,,"  280",",,W","  270",",,W","6.3",",,W","11.6",",,W",,,,,,,,,,,,,,
